place_id,Restaurant Name,Address,Country,Region,Price,Cuisine,Longitude,Latitude,Phone Number,Michelin Guide Post Link,Google Website Link,Michelin Award,Facilities And Services,Description,SFA Hygiene Grade,Safety Penalty,Review Count,Average Rating,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJef0GcZUX2jERAArkEu6jCiU,Casuarina Bistro (Best Mexican Restaurant),"132 Casuarina Rd, Sembawang Hills Estate, Singapore 579520",Singapore,North-East,2.0,Mexican,103.8280156,1.3770208,8882 2984,Not in Michelin Guide Yet,https://maps.google.com/?cid=2669125972084918784,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,4.0,good,0.7638,excellent,0.9,good,0.7507,3.33,3.67,3.0
ChIJ8zToos4W2jERxon2YtEMhAM,Casuarina Curry (Thomson),"136 Casuarina Road, Singapore 579524",Singapore,North-East,1.0,Indian,103.828058,1.377113,6455 9093,Not in Michelin Guide Yet,https://maps.google.com/?cid=253341572487612870,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,3,4.33,average,0.9294,excellent,0.8809,good,0.6659,3.33,5.0,4.0
ChIJWX6hZwAT2jERCJjVk3CHRmU,Cavern Restaurant,"Log Crossing Trek, Singapore 729979",Singapore,North,4.0,Western,103.7810406,1.4088282,9853 7558,Not in Michelin Guide Yet,https://maps.google.com/?cid=7297669163786803208,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,3,4.0,good,0.8558,excellent,0.7702,good,0.9395,3.33,3.67,3.33
ChIJoWPmacQR2jERYGSR5ntFyvM,Cck 190 Wanton Mee,"89 Pipit Road, Singapore 370089",Singapore,Central,1.0,Street Food,103.8853874,1.323541,9452 1798,Not in Michelin Guide Yet,https://maps.google.com/?cid=17566929694963623008,Not Awarded Any Yet,"Dine-in,Takeaway,Cash only,Wheelchair accessible",No Description Available Yet,B,1,5,3.8,poor,0.715,excellent,0.2792,good,0.88,2.4,3.2,3.2
ChIJUznDH2IW2jERwPGR2UQb0IY,Cedele (Greenwich V),"Yio Chu Kang Road, Singapore 805960",Singapore,North-East,2.0,Cafe,103.8690187,1.387476,6753 9946,Not in Michelin Guide Yet,https://maps.google.com/?cid=9714294378760106432,Not Awarded Any Yet,"Dine-in,Takeaway,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,3.4,poor,0.6951,poor,0.7961,good,0.5866,2.8,3.0,3.4
ChIJvR-TrsAb2jERSP6UUOLrVyQ,Cedele (Mapletree Business City),"20 Pasir Panjang Rd, #02-12 Mapletree Business City II, Singapore 117439",Singapore,Central,2.0,Bakery,103.8001694,1.2745422,6659 1950,Not in Michelin Guide Yet,https://maps.google.com/?cid=2618821065586310728,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Credit cards,NFC payments",No Description Available Yet,B,1,3,2.0,poor,0.9394,poor,0.7761,good,0.9071,2.0,1.67,2.33
ChIJd7L66kIa2jERXBvH7oHTlgQ,Cedele (The Star Vista),"1 Vista Exchange Green, Singapore 150162",Singapore,Central,2.0,Bakery,103.78844,1.306842,6734 0763,Not in Michelin Guide Yet,https://maps.google.com/?cid=330684177668578140,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,5,3.6,poor,0.6253,excellent,0.7869,good,0.8392,2.8,3.2,3.0
ChIJpf6Wl2sa2jER6PON2f0Agl8,Cha Cha Cha Mexican Restaurant,"Lorong Mambong, Singapore 277691",Singapore,Central,2.0,Mexican,103.7946859,1.3117599,6462 1650,Not in Michelin Guide Yet,https://maps.google.com/?cid=6882064270852223976,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,5,4.8,excellent,0.8006,excellent,0.8498,good,0.9045,4.2,4.6,4.2
ChIJ06YV9fAR2jERzP2gQfsXboY,Chai Kee Seafood,485 Segar Rd,Singapore,West,2.0,Seafood,103.7711423,1.388865,9035 1399,Not in Michelin Guide Yet,https://maps.google.com/?cid=9686706216425815500,Not Awarded Any Yet,"Dine-in,Takeaway,Beer,Coffee",No Description Available Yet,A,0,2,3.5,good,0.7051,excellent,0.4181,good,0.7908,3.0,3.5,4.0
ChIJIVhNWDQW2jERJPa4kF5lq1U,Chang Cheng (309 Hougang Avenue 5),"309 Hougang Avenue 5, Singapore 530309",Singapore,North-East,1.0,Chinese,103.89496,1.36622,8181 8966,Not in Michelin Guide Yet,https://maps.google.com/?cid=6173139171070768676,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,1,5.0,average,0.7644,good,0.3305,good,0.9794,3.0,4.0,4.0
ChIJFdXD92ka2jERMuauyIdYbtI,Chang Cheng (46 Holland Drive),"Buona Vista Terminal, Singapore 270047",Singapore,Central,1.0,Chinese,103.792419,1.3087209,6501 5285,Not in Michelin Guide Yet,https://maps.google.com/?cid=15163154335613773362,Not Awarded Any Yet,"Dine-in,Takeaway,NFC payments",No Description Available Yet,B,1,5,1.8,poor,0.8629,terrible,0.4572,poor,0.7361,1.6,1.4,2.4
ChIJUZsfiO8W2jERvgXTT-Lnqck,Chang Cheng (531 Ang Mo Kio Avenue 10),"Ang Mo Kio Avenue 10, Singapore 560532",Singapore,North-East,1.0,Chinese,103.854322,1.373356,6501 5285,Not in Michelin Guide Yet,https://maps.google.com/?cid=14531400631875470782,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,B,1,2,1.0,poor,0.8221,terrible,0.5277,poor,0.8458,2.0,1.0,1.5
ChIJiU-lj2ET2jERQzxM1HsR9FY,Chang Cheng Chinese Mixed Rice,"511 Canberra Road, Singapore 750511",Singapore,North,1.0,Chinese,103.8195883,1.4538337,6501 5285,Not in Michelin Guide Yet,https://maps.google.com/?cid=6265652205119618115,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,B,1,4,1.25,poor,0.6726,terrible,0.1757,poor,0.5351,2.0,2.0,2.25
ChIJPV7d62UT2jERsmG5ANFP678,Chang Cheng Hq,"66 Woodlands Terrace, Singapore 738459",Singapore,North,1.0,Corporate Office,103.810849,1.452496,6501 5285,Not in Michelin Guide Yet,https://maps.google.com/?cid=13829234839850148274,Not Awarded Any Yet,"Dine-in,Takeaway,Live music,Beer,Wheelchair accessible",No Description Available Yet,A,0,2,3.5,good,0.4529,good,0.4154,good,0.3621,4.0,4.0,4.0
ChIJ2-fuRZ8R2jERC2haVl5iOFA,Chang Cheng Mix Vege Rice,"445 Fajar Road, Singapore 670445",Singapore,West,1.0,Street Food,103.7708724,1.3836256,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5780478279045244939,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,2,3.0,good,0.8152,excellent,0.8986,good,0.983,3.0,3.5,3.0
ChIJ-7DPKAAR2jERPzP9AxZjpq8,Chang Cheng Mixed Rice,"475 Choa Chu Kang Avenue 3, Singapore 680475",Singapore,West,1.0,Chinese,103.7394903,1.3774143,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=12656912748978713407,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,5,1.0,poor,0.8591,terrible,0.5356,good,0.64,2.0,1.4,2.4
ChIJ1TIAJCMa2jERxEA9Zo_-TMs,Chang Korean Charcoal Bbq Restaurant,"71 Loewen Rd, #01-01, Singapore 248847",Singapore,Central,3.0,Korean Barbecue,103.8116485,1.3019405,6473 9005,Not in Michelin Guide Yet,https://maps.google.com/?cid=14649363579778449604,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.75,good,0.862,excellent,0.9832,good,0.9729,4.0,5.0,4.0
ChIJP9qVv9EW2jER0RrKHFBUf0Y,Changi Village Fried Hokkien Mee,"Off upper Thomson Jalan Leban, Singapore 574419",Singapore,North-East,1.0,Street Food,103.8289832,1.3722586,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5079871607754332881,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,4,4.5,good,0.5834,excellent,0.465,good,0.6948,3.75,4.5,4.0
ChIJ4X60UycY2jER9dhoONLDKlg,Chaoyang Prawn Noodle,"75 Lorong 5 Toa Payoh, Singapore 310075",Singapore,Central,1.0,Street Food,103.8530114,1.3359699,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=6353105532016449781,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,5,5.0,good,0.3821,excellent,0.5885,good,0.9439,3.8,5.0,4.0
ChIJ8YGEhz4Y2jERU4tPooIz2fE,Char,"Race Course Road, Singapore 217701",Singapore,Central,2.0,Chinese,103.8582543,1.3161167,9446 8227,Not in Michelin Guide Yet,https://maps.google.com/?cid=17427016869248731987,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Wine,Credit cards,NFC payments",No Description Available Yet,B,1,5,3.8,good,0.7293,excellent,0.6574,good,0.9146,3.4,4.2,3.6
ChIJxWk9lkEU2jERrkRaYXVZABQ,Char Grill Bar,"417 Yishun Avenue 11, Singapore 760417",Singapore,North,1.0,Western,103.8469845,1.4238192,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1441250241437910190,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Wheelchair accessible",No Description Available Yet,A,0,5,1.2,poor,0.8398,poor,0.6657,poor,0.9055,2.0,2.0,1.8
ChIJ70ehNxAT2jERiQ9VEL8APQo,Char Siu Lang Woodlands Ave 3,"326 Woodlands Street 32, Singapore 730326",Singapore,North,1.0,Street Food,103.779387,1.430393,9677 5212,Not in Michelin Guide Yet,https://maps.google.com/?cid=737746734571392905,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Wheelchair accessible",No Description Available Yet,A,0,4,3.0,good,0.5179,excellent,0.5004,good,0.7214,3.5,4.0,4.25
ChIJT70oIqcR2jERUDAliQR3xes,Char-Grill Bar (259 Bukit Panjang),"Bangkit Road, Singapore 670260",Singapore,West,1.0,Western,103.7732524,1.3771497,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=16989116030689554512,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,3.0,good,0.7251,good,0.4142,good,0.5845,3.0,2.75,3.0
ChIJz9OGPCcR2jERsSyVlzkfP8U,Chee Cheong Fun,"214 Choa Chu Kang Avenue 1, Singapore 689473",Singapore,West,1.0,Street Food,103.7438871,1.3766679,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=14213113281221307569,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Coffee,Cash only,Wheelchair accessible",No Description Available Yet,A,0,3,4.67,good,0.7142,excellent,0.581,good,0.9803,3.67,3.67,4.0
ChIJKfvrRD8R2jERxh4UrLh0-cM,Chef Chicken Rice,"547 Segar Road, Singapore 677722",Singapore,West,1.0,Halal,103.7696122,1.3881725,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=14121446443106705094,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,4,2.25,good,0.549,good,0.5551,good,0.7478,3.0,2.5,2.75
ChIJ3ZoVJgAX2jERtDZx-LikS8s,Chef Wen,"1 Lentor Central, Singapore 788887",Singapore,North,1.0,Chinese,103.8344078,1.3859647,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=14648983327301777076,Not Awarded Any Yet,Takeaway,No Description Available Yet,A,0,2,5.0,good,0.6353,excellent,0.7344,good,0.995,4.0,5.0,4.0
ChIJx0dyGUEW2jER1rjfjccO87Q,Chef's Hats,"Hougang Street 51, Singapore 538719",Singapore,North-East,2.0,Western,103.8881547,1.3796922,9479 9101,Not in Michelin Guide Yet,https://maps.google.com/?cid=13038781596409247958,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.75,good,0.8531,excellent,0.7102,good,0.9931,3.75,4.75,4.0
ChIJA7M-JrIf2jERezJ4jToOhOw,Chef's Table,"1 The Knolls, 098297",Singapore,Central,4.0,Fine Dining,103.8241606,1.2497799,6591 5089,Not in Michelin Guide Yet,https://maps.google.com/?cid=17042762534521156219,Not Awarded Any Yet,"Dine-in,Reservations,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,4.33,average,0.6146,average,0.6437,excellent,0.7629,3.0,4.0,3.67
ChIJL7uhv9MZ2jERPfBpkCsG6gk,Cheng Hoo Thian Teochew Restaurant Osl,"Whampoa West, Singapore 339943",Singapore,Central,2.0,Chinese,103.8638382,1.3204271,8228 8399,Not in Michelin Guide Yet,https://maps.google.com/?cid=714390275067867197,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Beer,Wine,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.0,good,0.6109,good,0.5448,good,0.7527,3.25,3.5,3.5
ChIJn1vJTooX2jERHhxmKzkeAXk,Cheng Mun Kee Pig's Organ Soup,"79A Circuit Road, Singapore 371079",Singapore,Central,1.0,Street Food,103.884935,1.3251754,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=8719283584456072222,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Cash only,Wheelchair accessible",No Description Available Yet,A,0,2,1.5,good,0.6708,excellent,0.691,good,0.7474,3.0,3.5,3.0
ChIJc0Fxb-UW2jERUtUJQipPfns,Cheng San Market & Cooked Food Centre,"527 Ang Mo Kio Avenue 10, Singapore 560527",Singapore,North-East,1.0,Street Food,103.8544582,1.3728057,6225 5632,Not in Michelin Guide Yet,https://maps.google.com/?cid=8898636956645840210,Not Awarded Any Yet,"Dine-in,Takeaway,Beer,Coffee,NFC payments,Wheelchair accessible",Straightforward hawker's centre offering indoor & open-air dining in a lively environment.,A,0,1,5.0,good,0.992,excellent,0.9743,good,0.9875,4.0,5.0,4.0
ChIJde_Sl0kS2jERbyHYOmhy2u0,Cheval Cafe Bar Bistro,"Woodlands Avenue 3, Singapore 738799",Singapore,North,2.0,Bistro,103.7674324,1.4281829,6269 0918,Not in Michelin Guide Yet,https://maps.google.com/?cid=17139137123901251951,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Live music,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,4.33,good,0.8944,good,0.8575,good,0.9337,4.0,4.33,4.0
ChIJcUrT3n8V2jERjapc_nojyLM,Chi Liu Xiang Klang Claypot Herbal Bak Kut Teh,"115 Canberra Walk, Singapore 750115",Singapore,North,1.0,Street Food,103.8286826,1.4460972,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=12954643339291699853,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Wheelchair accessible",No Description Available Yet,A,0,3,2.33,good,0.7511,excellent,0.6072,good,0.8377,3.33,3.33,3.0
ChIJS0gScwAR2jERksk6kcfSRgU,Chi You Lai,"624 Choa Chu Kang Street 62, Singapore 680624",Singapore,West,1.0,Chinese,103.7467929,1.3980375,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=380222973136259474,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,3,3.0,good,0.9328,excellent,0.8391,good,0.9733,3.33,3.67,3.33
ChIJxYUPpX8b2jERWmWnot63OmE,Chiacai - Icon (Pasir Panjang),"218 Pasir Panjang Rd, #01-11 Icon@Pasir Panjang, Singapore 118579",Singapore,Central,1.0,Açaí shop,103.7857002,1.279546,8928 2472,Not in Michelin Guide Yet,https://maps.google.com/?cid=7006114337167730010,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,5.0,good,0.8895,excellent,0.9922,good,0.9893,4.0,4.75,4.0
ChIJwTWiAIEU2jER0uJdh3RmsMc,Chic-A-Boo (Sembawang Shopping Centre),"604 Sembawang Road, Singapore 758459",Singapore,North,2.0,Chicken,103.8244563,1.4418526,6570 8766,Not in Michelin Guide Yet,https://maps.google.com/?cid=14389113460122051282,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,3.4,average,0.7803,excellent,0.4504,good,0.9114,3.2,3.4,3.0
ChIJ77kjcAAT2jERSJsRUsoxfb0,Chicken & Duck Talk,"568A Champions Way, Singapore 731568",Singapore,North,1.0,Street Food,103.7901274,1.4272683,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=13654124390287252296,Not Awarded Any Yet,Takeaway,No Description Available Yet,A,0,3,2.33,average,0.6983,excellent,0.5096,good,0.6591,3.0,3.33,4.0
ChIJd9JNnzoX2jERZw4gtqH91Eg,Chicken House,"Lorong Mega, Singapore 574376",Singapore,North-East,1.0,Singaporean,103.833555,1.3533869,6456 0698,Not in Michelin Guide Yet,https://maps.google.com/?cid=5248098336780586599,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Cash only",No Description Available Yet,B,1,4,5.0,good,0.5572,excellent,0.477,good,0.9406,3.75,4.75,4.0
ChIJWbKqrekV2jERTCKsZNoVs5k,Chicken Rice (Canberra),"120 Canberra Crescent, Singapore 750120",Singapore,North,1.0,Chicken,103.8311748,1.4452909,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11075219936370238028,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,3,5.0,good,0.7998,good,0.7992,good,0.8347,4.0,4.33,4.0
ChIJZdFGZxgY2jERUcLn_QF2BV4,Chicken Run,"60 Paya Lebar Road, Singapore 409051",Singapore,Central,2.0,Singaporean,103.8928958,1.318956,6702 1373,Not in Michelin Guide Yet,https://maps.google.com/?cid=6774950965375648337,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,2,3.0,excellent,0.9071,good,0.9799,good,0.8968,3.5,3.0,3.0
ChIJ____L1Ua2jERJPYskmd9fe4,Chilli Padi Tok Panjang,"29 Heng Mui Keng Terrace, 06-21 ground floor, 119620",Singapore,Central,2.0,Singaporean,103.7776756,1.2917994,6872 2982,Not in Michelin Guide Yet,https://maps.google.com/?cid=17185029636903204388,Not Awarded Any Yet,"Dine-in,Reservations,Beer,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,3.0,good,0.6795,excellent,0.4637,good,0.7566,3.33,3.67,4.0
ChIJxescUYEa2jERQAF3aQjd56U,Chin Huat Live Seafood,"Clementi Street 12, Singapore 120105",Singapore,Central,2.0,Seafood,103.7695981,1.3222771,6775 7348,Not in Michelin Guide Yet,https://maps.google.com/?cid=11954766764077154624,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,5.0,good,0.7868,excellent,0.8341,good,0.9151,3.75,4.75,3.75
ChIJ4efj-90R2jER9tqj_FueZzg,China Whampoa Homemade Noodles,"2 Senja Cl, #02-05, Singapore 677632",Singapore,West,1.0,Chinese Noodle,103.7610251,1.3873242,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=4064391306642971382,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery",No Description Available Yet,A,0,5,3.0,poor,0.6969,poor,0.4827,good,0.7113,2.8,3.0,3.6
ChIJAenlH3MZ2jERqjoWXlxEH6w,Chinatown Complex,"335 Smith St, Singapore 050335",Singapore,Central,2.0,Street Food,103.8433447,1.2819187,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=12402707062307830442,Not Awarded Any Yet,"Dine-in,Takeaway,Beer,Coffee,Credit cards,NFC payments,Wheelchair accessible","Straightforward marketplace offering a range of retailers, plus a food court with various vendors.",A,0,3,4.33,good,0.847,excellent,0.8043,good,0.9922,4.33,5.0,4.0
ChIJSSXtenUT2jERuh7YcNbZkuc,Chinese Cuisine Sichuan,"676 Woodlands Drive 71, Singapore 730676",Singapore,North,1.0,Chinese,103.8007432,1.4398898,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=16686639084400549562,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,5,1.2,poor,0.7859,terrible,0.6146,poor,0.6897,2.4,1.8,2.2
ChIJk2FgfZkR2jER1Gq5ivXgOfA,Chirashizushi Shou (Jalan Anak Bukit),"1 Jalan Anak Bukit, Singapore 588996",Singapore,Central,2.0,Japanese,103.7786928,1.3388114,8810 4190,Not in Michelin Guide Yet,https://maps.google.com/?cid=17310113987974228692,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,4,3.0,good,0.9419,good,0.8853,good,0.99,3.5,3.75,3.5
ChIJ-fqvfwAX2jERGKduetMVzC0,Chirashizushi Shou (Upper Thomson),"Upper Thomson Road, Singapore 576583",Singapore,North-East,2.0,Japanese,103.8308906,1.3548586,8842 0975,Not in Michelin Guide Yet,https://maps.google.com/?cid=3300036624992085784,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Cocktails,Credit cards,NFC payments",No Description Available Yet,B,1,3,5.0,good,0.916,excellent,0.5015,good,0.9679,4.33,4.67,3.67
ChIJu0Kj3f8W2jERpHVeB5eORMM,Chomp Chomp Food Centre,"20 Kensington Park Road, Singapore 557269",Singapore,North-East,2.0,Street Food,103.8664113,1.3642304,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=14070527915127109028,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,NFC payments",Bustling hangout showcasing multiple food stalls & restaurants with a variety of street eats.,A,0,3,4.67,average,0.8527,excellent,0.5775,good,0.8705,4.0,4.67,4.0
ChIJW7MgQqMT2jERjUW95KL4b_Y,Chong Ling Chinese Mixed Rice,"Woodlands Avenue 4, Singapore 730530",Singapore,North,1.0,Chinese,103.79373,1.43111,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=17757685234251154829,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,5,2.6,good,0.7633,excellent,0.4757,good,0.7514,3.0,4.0,3.8
ChIJjXeDH3oU2jERBV22OV1TW9A,Chong Pang City (Shopping Belt),"101 Yishun Avenue 5, Singapore 760101",Singapore,North,1.0,Shopping Mall,103.8272411,1.4305711,6250 6391,Not in Michelin Guide Yet,https://maps.google.com/?cid=15013685442634996997,Not Awarded Any Yet,"Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,1,5.0,excellent,0.1827,excellent,0.7461,good,0.9981,5.0,5.0,4.0
ChIJk_idN3oU2jEReqhHxnv3lgI,Chong Pang Market & Food Centre,"Sembawang Road, Singapore 760101",Singapore,North,1.0,Street Food,103.8281085,1.4316916,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=186608545562077306,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Beer,Coffee,Wheelchair accessible","Vibrant market for produce, meat & fish, plus a hawker centre with tens of street-food stalls.",A,0,1,4.0,good,0.6108,good,0.2081,good,0.9765,4.0,4.0,4.0
