place_id,Restaurant Name,Is Michelin,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,5,"Another Michelin hawker.

The queue moved quite slowly, despite only 5 pax in front of me. I guess it’s the way the owner preps the dish. He would cut the chicken, then drench it with scoops from the huge curry pot, rinse it before filling it up with curry sauce again, on top of cooking the noodles/ bee hook.

I ordered the bigger bowl which cost $9.50. The curry broth is flavourful and not too spicy and the chicken is tender and soaks well with the curry. It came with tau pok and fish cakes as well. Thought it would be better if there’s an egg to go with it.

After tasting it, I understand the hype and it’s well worth the wait. Go try this if you are nearby.",good,0.4286,good,0.2717,good,0.8135,4,4,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,4,"Heng Kee Curry Chicken Bee Hoon Mee is definitely worth the hype, but come prepared. Cash only, so be aware! The stall is extremely popular and there’s usually a long queue around 30 minutes at about 1pm, so patience is required.

The wait pays off though. The chicken is wonderfully tender, cooked just right without being dry, and the curry soup is rich, fragrant, and full of depth, soaking beautifully into the bee hoon and yellow noodles. Every spoonful feels comforting and satisfying, especially if you enjoy bold curry flavours.

Overall, a solid bowl of curry mee that lives up to its reputation just remember to bring cash and expect a queue.",good,0.7794,excellent,0.7608,good,0.9935,4,5,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,5,"The original curry chicken noodle that I have had for more than 20 years! The young chap must be the 3rd generation running the stall. The tender flavourful chicken is soul food!
Heng Kee’s chicken curry noodles should be designated one of our national dishes.
The queue can be quite long especially during weekdays with the office crowd.. so I prefer to go around 1.30pm where you then queue about 15 - 20 minutes ‘only’.",good,0.3854,excellent,0.4148,good,0.9862,4,5,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,5,Really loved their Curry Chicken Noodles. I waited in line for 20 mins for the food.,good,0.6749,excellent,0.7702,good,0.9924,4,5,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,1,"Chicken meat is bloody. Man used bare hand to pull noodle for a takeaway before my turn. I wanted to take chilli but old lady snatched away and said she will take for me. Taste so so, not as nice anymore. Used to eat there often but today was really unhappy and will be the last time.",poor,0.7166,terrible,0.3715,poor,0.9819,2,1,2
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,2,Be ready to be scold by aunty if u scooped more chilli. Bought 2 bowls and one came with a strain of hair. Serving is small and not cheap for a hawker centre… they pay low rent… first n last time.,poor,0.9912,poor,0.4652,good,0.7402,2,2,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,5,"Edit: The owner claim that I have a wrong posting, which it's true and I respect the owner for being candid about it. KUDOS! I will try your next time!

Original post below: (no longer true as I have posted it wrongly, though they share similar or same name)
Brought a pack of chicken curry bee hoon mee to go and ordered the middle portion, which is $7.50. Ended up discovering it only contain 1 piece of chopped up chicken wing. I wonder what would the $6.50 portion contain. To be fair, the soups tasty, the taupok is also great. Although the noodle seems to be cooked in batches and packed which resulted in the yellow noodle to be kinda slimy and sticking to each other. I would recommend to try if you want a good tasting broth, and to eat it in the hawker center.",good,0.3439,good,0.1357,good,0.934,4,4,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,5,"Come and try.. 👍
2025 +1 👍",good,0.4188,good,0.4712,good,0.7911,4,4,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,1,I don't know why people are queing for this bland curry,poor,0.8604,poor,0.1132,poor,0.9216,2,2,2
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,5,"Craving for Heng Kee Curry Chicken Bee Hoon Mee this morning! 🍜🔥
Reached around 11am and still had to queue for about 35 minutes 😅⏳
But totally worth the wait - Jin Ho Jiak! 😋💯

No need me to introduce liao - this one is already legendary. 🙌🍗🌶️",good,0.5566,excellent,0.5514,good,0.953,4,5,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,4,Delicious bowl of curry chicken noodles!,average,0.7632,excellent,0.5359,good,0.9985,3,5,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,3,"Queueing for about 30 minutes as expected. While waiting, I noticed an old woman taking orders and processing payments, while simultaneously pulling the noodles out of the bowl with her bare hands—the same hands that were handling cash and coins—and telling the staff to reduce the amount of noodles.
Does Michelin also evaluate hygiene standards?

Food itself was fair enough to me but not worth for my 30mins queueing.",poor,0.6313,poor,0.1842,good,0.2242,2,2,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,4,"Visit here because of the Michelin review ... mininum $6.50 per dish for the curry mee...

Need to walk a bit around 5 to 10 minutes if you come from mrt

The value is good. It taste good for me after add a lots of the chilis paste. However the soup is too little for me lah...

Anyway my friend and me prefer the curry mee in Bedok Hawker center. 😆",good,0.9903,excellent,0.6872,good,0.9861,4,5,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,1,"I added a scoop of chili into my bowl of curry chicken mee, and got scolded publicly by the stall assistant for taking more of the chili than I was apparently entitled to. She then scooped up the chili from my bowl and plonked the spoonful back into the chili container, hygiene be damned.

Also, the curry was way too salty.

Besides, there are at least 2 other stalls within the same hawker centre that serves better curry chicken mee. Never again.",poor,0.5544,terrible,0.4609,good,0.3377,2,1,4
ChIJS07AMK0Z2jERaZQaE5AaREQ,Heng Kee,True,2,"First time eating due to good review. Extremely disappoonted. Food price is on the high side, but is ok, the taste is only vwey average. Curry is bland and so little curry in the bowl, can't even cover the food. Not spicy at all and not allowed to take chilli. The old auntie is rude. I wont come back anumore.",poor,0.7651,good,0.0939,good,0.814,2,4,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,4,"I can smell the boss roasts from a distance and decide to order a plate of the roast chicken rice for tasting, even after having a satisfied breakfast.

Maybe I don’t want to feel guilty the whole week after seeing the sign saying: 吃过就知道, 光看没味道. 🥹

$4, the rice is so fluffy and tasty. There is also some minced garlic at the side which I think is a palate cleanser. The roast chicken, fat and juicy, and yet the skin is charcoal burned like bbq chicken. Michelin worthy and no regrets trying.

#hungryrayshoots",good,0.7698,good,0.4962,good,0.9906,4,4,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,Highly recommend steamed chicken. Succulent and tasty. Very shiok with the fragrant sauce poured over the chicken. Nice!!!!,average,0.581,excellent,0.636,good,0.9989,3,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,1,"“The quality of the food has dropped — it used to be expensive but delicious, especially the ginger-and-onion dishes. Now that taste is gone. I’m wondering if the shop has changed owners.”",poor,0.9527,poor,0.0878,poor,0.9508,2,2,2
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,good and nice food！highly recommend！,good,0.7263,excellent,0.1135,good,0.9992,4,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,1,"Over priced, not worth the value.",poor,0.9967,terrible,0.0787,terrible,0.0402,2,1,1
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,1,"So call the Michelin guide chicken rice , super duper average.
We ordered roasted chicken, roasted pork, cha siew plus an egg and rice. The aunty simply calculated a total of $19.80. sky price chicken rice !
Then the aunty said per meat portion is $6. But the person who prepare the meal gave us small portion that doesn’t worth the $6 portion. Then aunty said” I dunno lei, not I cut the meat”. The stall boss need to educate the staff to tally the price and portion.
Michelin guide please review the stall properly.",poor,0.8659,terrible,0.2634,good,0.8294,2,1,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,很好吃…饭不会很油…🐔肉爽口美味…不一样的🐔饭，可以到来一吃,good,0.4235,good,0.4122,good,0.4347,4,4,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,1,Poor hygiene,poor,0.7853,terrible,0.3828,terrible,0.0232,2,1,1
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,4,"Came back for more goodness. Had the roast chicken rice this round instead of the steamed kne and found it done nicely, too. The ginger is an additional condiment that added flavour to the overall enjoyment. Rice is 粒粒分明
, not nua nua, which is what I like. The service was prompt, and aunty was friendly.",good,0.8402,excellent,0.9924,good,0.9978,4,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,3,"Rice is undercooked. Siobak has too much fats see photos. Roasted chicken is ok, the ginger that came with steam chicken is good. I had to check if it is really on Michelin guide as this was not that good. 😐😐😐",poor,0.8606,poor,0.3981,poor,0.9731,2,2,2
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,"Roast chicken rice ($4 + $2 for roast pork) - Both meats were good. The rice and soup were good too.

From an earlier visit:
Roast chicken rice ($4 + $2 for roast pork) - Tender chicken, crisp skin, juicy inside. The roast pork was tender with good marbling and flavour. Big portion of rice, which was flavourful. The cabbage soup was fine.",good,0.9307,good,0.6006,good,0.9738,4,4,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,3,"$6.20 for a mix plate of roast chicken and char siew. Considered generous portion of meat. Like e ginger n onions condiment, mix with chilli. Yummy.
Not e famous stall but good enough. Should try.",good,0.9282,good,0.251,good,0.9949,4,4,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,4,"I was really surprised when I tasted their steamed chicken rice. Was not expecting this level of shiokness despite it being on Michelin Guide. After all, the look was not that appetising. The tenderness of the chicken (maybe because I had the drumstick) was just right, and the rice was flavourful enough and grainy enough to entice me to finish the whole plate! I will definitely be back to try their roasted chicken and the other meats.",good,0.2362,excellent,0.2437,good,0.9783,4,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,1,"202501 - Food still not as good. Soup taste bland and separated. Chicken sometimes dry something soft still doesn't have chicken taste. Rice is sometimes cooked soft sometimes a bit raw. Still hardly any taste as it's seems to have separate taste. Feels like ingredients are dump into my mouth to mix. Portions are not consistent. Taste and quality is not consistent in pre Michelin and post Michelin. Has Michelin star or recommendation so I think Michelin is not a standard I would trust nowadays. Just good enough to fill the stomach. If owner is alone, the rice portions doubles and when the serving aunty is around rice portion is a bowl exactly.",average,0.9003,poor,0.328,poor,0.996,3,2,2
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,"Good quality juicy and tasty roast chicken with crispy skin.

Roast pork was crispy but char siew was average.

Still very good overall. Price is reasonable.",good,0.9473,excellent,0.0665,good,0.9845,4,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,We discovered this place by chance and had a pleasant surprise.  We love the steam chicken.  It was very well prepared and you can even see the layer of jelly under the skin.  The rice and soup are also very rich in flavour.  Will definitely come back again for more!,good,0.4544,excellent,0.5501,good,0.9918,4,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,4,"Tried the roasted chicken, roast pork and char siew.  The roasted chicken was succulent and the roast pork skin was crispy and the meat is actually warm!  Char Siew was a bit on the lean side, comparatively more lousy.

Overall food quality is good and highly recommended.",good,0.5955,good,0.2878,good,0.9931,4,4,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,2,"Wanted to like this.. especially at $16.. but sadly, no.. Roasted Pork Belly was ohhhkay.. but Charsiew was dry and had almost no flavour, even tho drowning in a sauce.. but sauce was needed.. at least lifted it a bit..",poor,0.9523,poor,0.112,poor,0.8804,2,2,2
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,Old school market with delish roast meat rice that comes with tonnes of ginger garlic scallion chunky condiment!,average,0.5117,excellent,0.5792,good,0.9899,3,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,1,"This is really bad chicken and char siew rice. Very salty rice and the char siew just taste like pork coloured in red, doesn't have that honey glazed taste. Chicken is normal. Came here only because other stores were closed.",poor,0.8022,terrible,0.4313,poor,0.9986,2,1,2
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,1,"This is the few rare time that I suspect how they get the Michelin label, maybe they print it themselves? I order half a roast chicken, mix of roast pork and char siew and 2 plates of rice for $30, so clearly it’s expensive. Next, the roast chicken is very dry, even the drum stick is dry as well, definitely taste like overnight chicken, only one word to describe the chicken, dry throughout. The char Siew is dry too, fully lean meat, zero char on it, basically healthier version of char siew, the rice is not fragrant too, lightly undercook. The only decent meat is their roast pork, which they managed to maintain crispy, not exactly well season but the meat to fats ratio is good. Overall, it’s disappointing. I mean, tough and dry chicken, it’s just wrong regardless of how you cook it.",poor,0.9431,good,0.0498,good,0.9112,2,4,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,4,Roasted pork and chicken is a must,excellent,0.7018,excellent,0.324,good,0.9717,5,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,Good roast chicken rice for just $4!,good,0.9897,excellent,0.4862,good,0.9954,4,5,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,2,"The rice is mushy and roasted chicken dry. Was there on a public holiday noon and no q, thought I'll still give it a try since there were internet articles about how good it is.. not everything on the internet is true or to everyone taste.. not cheap too compared to our regular chicken rice stall.",poor,0.9876,poor,0.0516,good,0.9834,2,2,4
ChIJ6ZflFTQa2jERlvANsLsNVCc,Heng Long BBQ Chicken Rice,True,5,“Never try never know”. Now I know how good this chicken rice is! The roasted chicken thigh was so tender and flavourful. The rice was also fragrant and soup so delicious 😋 Chili was also on point of spiciness/sourness,good,0.3515,excellent,0.3712,excellent,0.9992,4,5,5
